RoadSpeed,TirePressure,InclinationAngle,NormalForce,SlipAngle,ElapsedTime,AligningTorque,LateralForce,Index
25,12,0,-238.5,2.927,245.6,38.31,-340.21,72
25,12,0,-240.4,2.97,245.61,38.04,-344.1,73
25,12,0,-241.38,3.021,245.62,36.87,-347.97,74
25,12,0,-241.83,3.066,245.63,35.35,-351.84,75
25,12,0,-240.68,3.102,245.64,34.19,-354.93,76
25,12,0,-238.4,3.152,245.65,32.94,-357.39,77
25,12,0,-235.34,3.18,245.66,31.92,-359.39,78
25,12,0,-233.11,3.239,245.67,31.72,-361.87,79
25,12,0,-231.67,3.268,245.68,31.96,-363.87,80
25,12,0,-232.16,3.316,245.69,32.78,-366.84,81
25,12,0,-233.07,3.349,245.7,33.62,-370.25,82
25,12,0,-235.68,3.381,245.71,34.65,-373.68,83
25,12,0,-238.3,3.429,245.72,35.54,-378.2,84
25,12,0,-240.97,3.461,245.73,35.66,-382.55,85
25,12,0,-242.03,3.507,245.74,35.45,-386.91,86
25,12,0,-241.93,3.535,245.75,35.45,-390.16,87
25,12,0,-239.47,3.578,245.76,34.93,-393.25,88
25,12,0,-236.02,3.616,245.77,35.08,-394.64,89
25,12,0,-233.19,3.644,245.78,35.57,-395.69,90
25,12,0,-231.85,3.691,245.79,36.57,-396.64,91
25,12,0,-232.32,3.727,245.8,37.6,-397.71,92
25,12,0,-233.57,3.767,245.81,39.05,-399.87,93
25,12,0,-236,3.8,245.82,40.15,-403,94
25,12,0,-238.98,3.845,245.83,40.96,-407.21,95
25,12,0,-242.35,3.88,245.84,41.32,-412.03,96
25,12,0,-243.8,3.928,245.85,41.06,-416.7,97
25,12,0,-241.4,4.009,245.87,38.62,-423.36,99
25,12,0,-238.59,4.048,245.88,37.57,-425.05,100
25,12,0,-234.67,4.092,245.89,36.05,-425.18,101
25,12,0,-233.57,4.135,245.9,35.49,-425.48,102
25,12,0,-232.37,4.161,245.91,35.44,-425.61,103
25,12,0,-233.18,4.207,245.92,35.93,-427.01,104
25,12,0,-235.42,4.256,245.93,37.08,-430.12,105
25,12,0,-238.76,4.29,245.94,37.49,-434.49,106
25,12,0,-241.76,4.321,245.95,38.21,-439.93,107
25,12,0,-244.06,4.373,245.96,37.91,-445.54,108
25,12,0,-245.19,4.42,245.97,37.79,-449.89,109
25,12,0,-243.6,4.452,245.98,37,-452.68,110
25,12,0,-240.32,4.498,245.99,36.72,-453.76,111
25,12,0,-236.61,4.542,246,35.89,-453.57,112
25,12,0,-233.87,4.578,246.01,35.77,-452.16,113
25,12,0,-232.46,4.619,246.02,36.16,-451.68,114
25,12,0,-233.46,4.659,246.03,36.69,-452.29,115
25,12,0,-235.97,4.699,246.04,37.86,-454.92,116
25,12,0,-239.16,4.747,246.05,38.58,-459.61,117
25,12,0,-241.82,4.78,246.06,38.88,-465.06,118
25,12,0,-244.87,4.813,246.07,38.77,-470.67,119
25,12,0,-245.87,4.864,246.08,37.82,-475.02,120
25,12,0,-244.95,4.906,246.09,36.99,-477.98,121
25,12,0,-242.63,4.94,246.1,35.83,-478.58,122
25,12,0,-238.74,4.982,246.11,34.68,-477.47,123
25,12,0,-235.46,5.019,246.12,34.38,-475.57,124
25,12,0,-233.51,5.052,246.13,34.36,-474,125
25,12,0,-235.78,5.132,246.15,36.06,-475.85,127
25,12,0,-238.72,5.179,246.16,37.15,-480.38,128
25,12,0,-241.41,5.225,246.17,37.99,-486.46,129
25,12,0,-244.07,5.249,246.18,38.08,-492.7,130
25,12,0,-246.38,5.304,246.19,38.01,-497.84,131
25,12,0,-246.22,5.337,246.2,37.19,-500.79,132
25,12,0,-243.45,5.384,246.21,36.13,-501.08,133
25,12,0,-239.86,5.414,246.22,34.97,-498.88,134
25,12,0,-236.3,5.453,246.23,33.96,-496.05,135
25,12,0,-234.01,5.498,246.24,34.03,-493.54,136
25,12,0,-233.69,5.534,246.25,34.46,-493.07,137
25,12,0,-234.63,5.57,246.26,35.63,-495.55,138
25,12,0,-238,5.614,246.27,36.22,-499.92,139
25,12,0,-241.03,5.657,246.28,36.92,-506.48,140
25,12,0,-244.44,5.7,246.29,36.89,-513.17,141
25,12,0,-246.29,5.739,246.3,36.76,-518.46,142
25,12,0,-246.8,5.782,246.31,35.46,-521.26,143
25,12,0,-244.61,5.823,246.32,34.45,-520.93,144
25,12,0,-236.21,5.905,246.34,32.41,-515.3,146
25,12,0,-233.92,5.944,246.35,32.39,-512.78,147
25,12,0,-233.16,5.981,246.36,32.71,-511.98,148
25,12,0,-233.96,6.018,246.37,33.53,-513.68,149
25,12,0,-236.76,6.06,246.38,34.84,-518.05,150
25,12,0,-239.95,6.087,246.39,35.27,-523.97,151
25,12,0,-243.44,6.14,246.4,35.74,-530.53,152
25,12,0,-246.01,6.171,246.41,35.19,-535.67,153
25,12,0,-246.68,6.222,246.42,34.31,-538.31,154
25,12,0,-245.27,6.252,246.43,33.2,-538.3,155
25,12,0,-241.33,6.283,246.44,32.08,-535.64,156
25,12,0,-237.76,6.339,246.45,31.19,-532.36,157
25,12,0,-234.14,6.37,246.46,30.97,-529.06,158
25,12,0,-233.5,6.418,246.47,31.08,-527.79,159
25,12,0,-233.71,6.462,246.48,31.82,-529.35,160
25,12,0,-235.79,6.499,246.49,32.96,-533.24,161
25,12,0,-239.58,6.531,246.5,33.56,-539.48,162
25,12,0,-243.42,6.579,246.51,33.54,-545.88,163
25,12,0,-246.18,6.63,246.52,33.59,-551.98,164
25,12,0,-247.48,6.655,246.53,32.44,-554.91,165
25,12,0,-246.45,6.691,246.54,31.01,-555.06,166
25,12,0,-242.82,6.741,246.55,30.07,-552.39,167
25,12,-0,-239.24,6.771,246.56,29.31,-548.63,168
25,12,0,-235.45,6.817,246.57,28.53,-544.57,169
25,12,0,-233.61,6.872,246.58,28.42,-543.16,170
25,12,0,-234.25,6.903,246.59,28.66,-543.76,171
25,12,0,-236.42,6.937,246.6,29.79,-547.5,172
25,12,0,-239.01,6.98,246.61,30.99,-553.29,173
25,12,0,-243.14,7.019,246.62,31.16,-559.67,174
25,12,0,-246.02,7.061,246.63,30.99,-565.29,175
25,12,0,-247.96,7.099,246.64,30.16,-568.41,176
25,12,0,-247.53,7.144,246.65,28.97,-567.93,177
25,12,0,-244.5,7.187,246.66,27.69,-564.96,178
25,12,0,-240.66,7.214,246.67,27.12,-560.6,179
25,12,0,-236.69,7.251,246.68,26.62,-556.83,180
25,12,-0,-235.01,7.301,246.69,26.48,-554.63,181
25,12,0,-234.28,7.333,246.7,26.77,-554.93,182
25,12,0,-236.05,7.383,246.71,27.75,-558.52,183
25,12,0,-239.06,7.42,246.72,28.52,-564.13,184
25,12,0,-242.21,7.457,246.73,29.76,-570.84,185
25,12,0,-245.36,7.494,246.74,29.42,-577.23,186
25,12,0,-247.5,7.537,246.75,28.7,-580.81,187
25,12,0,-247.61,7.577,246.76,27.63,-580.67,188
25,12,0,-245.41,7.623,246.77,26,-577.53,189
25,12,0,-241.89,7.653,246.78,25.58,-572.08,190
25,12,0,-237.82,7.699,246.79,24.88,-567.23,191
25,12,0,-235.61,7.735,246.8,24.43,-564.42,192
25,12,0,-234.93,7.779,246.81,24.79,-564.42,193
25,12,0,-236.3,7.814,246.82,25.93,-567.51,194
25,12,0,-238.76,7.852,246.83,26.93,-573.28,195
25,12,0,-241.55,7.89,246.84,28.13,-580.61,196
25,12,0,-245.32,7.935,246.85,28.3,-587.77,197
25,12,0,-248.21,7.98,246.86,27.95,-592.46,198
25,12,0,-249.09,8.023,246.87,26.63,-593.09,199
25,12,0,-247.49,8.053,246.88,25.19,-589.49,200
25,12,0,-244.36,8.09,246.89,24.21,-584.04,201
25,12,0,-240.83,8.132,246.9,23.52,-578.57,202
25,12,0,-237.63,8.173,246.91,23.19,-574.98,203
25,12,0,-236.62,8.252,246.93,23.97,-577.74,205
25,12,0,-239.17,8.301,246.94,25.11,-583.21,206
25,12,0,-241.7,8.349,246.95,25.74,-589.91,207
25,12,0,-244.76,8.376,246.96,25.85,-596.92,208
25,12,0,-247.73,8.421,246.97,25.84,-601.61,209
25,12,0,-249.56,8.458,246.98,24.69,-602.54,210
25,12,0,-249.05,8.49,246.99,23.26,-598.97,211
25,12,0,-246.65,8.547,247,22.15,-592.89,212
25,12,0,-243.57,8.574,247.01,21.43,-586.49,213
25,12,0,-239.78,8.623,247.02,20.88,-582.43,214
25,12,0,-237.86,8.66,247.03,21.1,-581.17,215
25,12,0,-237.78,8.704,247.04,21.74,-583.34,216
25,12,0,-239.14,8.732,247.05,22.57,-588.31,217
25,12,0,-241.78,8.77,247.06,23.62,-595.17,218
25,12,0,-245.5,8.817,247.07,23.94,-602.05,219
25,12,0,-248.21,8.855,247.08,23.97,-607.65,220
25,12,0,-250.07,8.899,247.09,22.86,-609.37,221
25,12,0,-250.32,8.938,247.1,21.78,-606.88,222
25,12,0,-248.47,8.976,247.11,20.44,-600.5,223
25,12,0,-244.94,9.014,247.12,19.49,-594.26,224
25,12,0,-241.33,9.055,247.13,19.39,-589.74,225
25,12,0,-240.05,9.104,247.14,19.57,-587.85,226
25,12,0,-238.93,9.138,247.15,19.57,-588.95,227
25,12,0,-240.17,9.175,247.16,20.32,-593.45,228
25,12,0,-242.48,9.22,247.17,21.22,-599.52,229
25,12,0,-245.5,9.254,247.18,22,-605.45,230
25,12,0,-248.31,9.296,247.19,22.14,-610.6,231
25,12,0,-250.53,9.327,247.2,20.85,-612.31,232
25,12,0,-250.83,9.384,247.21,19.86,-610.3,233
25,12,0,-249.79,9.415,247.22,18.91,-604.84,234
25,12,0,-247.48,9.457,247.23,17.89,-598.78,235
25,12,0,-244.61,9.508,247.24,17.51,-593.77,236
25,12,0,-241.29,9.541,247.25,17.62,-591.74,237
25,12,0,-240.12,9.575,247.26,17.49,-592.04,238
25,12,0,-242.42,9.657,247.28,18.92,-600.76,240
25,12,0,-245.36,9.707,247.29,19.23,-606.68,241
25,12,0,-248.52,9.747,247.3,19.81,-611.52,242
25,12,0,-250.54,9.772,247.31,19.34,-614.18,243
25,12,0,-251.99,9.811,247.32,18.15,-612.93,244
25,12,0,-251.55,9.85,247.33,16.8,-607.96,245
25,12,0,-249.35,9.891,247.34,15.72,-601.89,246
25,12,0,-246.99,9.941,247.35,15.46,-596.74,247
25,12,0,-243.34,9.977,247.36,15.67,-594.08,248
25,12,0,-241.97,10.009,247.37,16.3,-594.22,249
25,12,0,-241.6,10.059,247.38,16.76,-597.03,250
25,12,0,-243.07,10.092,247.39,17.41,-601.22,251
25,12,0,-245.87,10.133,247.4,17.85,-605.92,252
25,12,0,-248.32,10.173,247.41,18.16,-610.28,253
25,12,0,-251.3,10.202,247.42,17.72,-612.78,254
25,12,0,-252.91,10.245,247.43,16.61,-611.86,255
25,12,0,-252.84,10.285,247.44,15.13,-607.49,256
25,12,0,-251.44,10.324,247.45,14.45,-601.58,257
25,12,0,-249.27,10.371,247.46,13.73,-596.14,258
25,12,0,-246.32,10.413,247.47,13.79,-593.33,259
25,12,0,-244.5,10.455,247.48,13.88,-592.39,260
25,12,0,-243.95,10.5,247.49,14.3,-593.77,261
25,12,0,-244.41,10.543,247.5,14.53,-597.52,262
25,12,0,-246.72,10.57,247.51,15.17,-601.72,263
25,12,0,-249.2,10.613,247.52,15.16,-605.62,264
25,12,0,-251.92,10.667,247.53,14.97,-608.44,265
25,12,0,-253.76,10.702,247.54,14.03,-609.07,266
25,12,0,-253.84,10.738,247.55,13.1,-606.11,267
25,12,0,-253.31,10.782,247.56,12.19,-601.13,268
25,12,0,-251.3,10.819,247.57,11.41,-596.31,269
25,12,0,-248.39,10.855,247.58,11.52,-593.01,270
25,12,0,-245.87,10.896,247.59,11.69,-591.46,271
25,12,0,-244.49,10.939,247.6,11.89,-592.05,272
25,12,0,-244.54,10.977,247.61,12.05,-595.17,273
25,12,0,-246.61,11.024,247.62,12.79,-598.6,274
25,12,0,-249.73,11.065,247.63,13.26,-602.67,275
25,12,0,-251.88,11.106,247.64,13.23,-605.8,276
25,12,0,-254.14,11.14,247.65,12.74,-606.42,277
25,12,0,-255.94,11.18,247.66,11.92,-604.56,278
25,12,0,-254.98,11.227,247.67,10.74,-599.43,279
25,12,0,-252.38,11.26,247.68,10.1,-594.61,280
25,12,0,-250,11.3,247.69,10.24,-591.16,281
25,12,0,-247.16,11.35,247.7,10.46,-589.91,282
25,12,0,-245.73,11.376,247.71,10.53,-590.36,283
25,12,0,-245.66,11.413,247.72,10.98,-593.16,284
25,12,0,-247.26,11.462,247.73,11.66,-596.12,285
25,12,0,-249.7,11.502,247.74,11.81,-599.25,286
25,12,0,-252.05,11.538,247.75,11.2,-601.91,287
25,12,0,-254.71,11.562,247.76,10.29,-602.53,288
25,12,0,-256.55,11.601,247.77,8.24,-601.3,289
25,12,0,-256.63,11.631,247.78,4.98,-597.56,290
25,12,0,-256.19,11.663,247.79,1.73,-592.89,291
25,12,0,-253.31,11.665,247.8,-0.75,-589.92,292
25,12,-0,-250.06,11.691,247.81,-1.2,-589.13,293
25,12,0,-247.98,11.697,247.82,0.19,-589.61,294
25,12,0,-246.68,11.721,247.83,0.92,-591.01,295
25,12,0,-247.32,11.717,247.84,-0.4,-592.56,296
25,12,0,-249.19,11.731,247.85,-2.98,-594.12,297
25,12,0,-252,11.737,247.86,-6.22,-595.53,298
25,12,0,-254.97,11.736,247.87,-8.93,-597.55,299
25,12,0,-258.37,12.279,247.89,-9.18,-597.58,300
25,12,0,-257.08,12.279,247.9,-6.09,-594.63,301
25,12,0,-255.28,12.269,247.91,-2,-591.05,302
25,12,0,-252.11,12.256,247.92,1.39,-588.4,303
25,12,0,-248.58,12.238,247.95,10.28,-587.28,306
25,12,0,-249.47,12.228,247.96,13.71,-589.31,307
25,12,0,-251.71,12.222,247.97,15.76,-591.81,308
25,12,0,-254.75,12.223,247.98,16.48,-594.64,309
25,12,0,-257.55,12.22,247.99,15.95,-595.9,310
25,12,0,-259.43,12.206,248,14.62,-594.97,311
25,12,0,-258.41,12.213,248.01,13.71,-592.33,312
25,12,0,-256.02,12.203,248.02,13.01,-588.9,313
25,12,0,-253.25,12.199,248.03,11.57,-585.77,314
25,12,0,-249.66,12.185,248.04,8.93,-584.03,315
25,12,0,-247.78,12.182,248.05,5.29,-582.77,316
25,12,0,-247.38,12.157,248.06,1.67,-583.55,317
25,12,0,-249.22,12.13,248.07,-0.84,-584.47,318
25,12,0,-250.45,12.107,248.08,-0.86,-586.34,319
25,12,0,-253.56,12.072,248.09,-0.34,-588.55,320
25,12,0,-255.64,12.042,248.1,-1.68,-590.59,321
25,12,0,-257.17,12.013,248.11,-6.41,-590.91,322
25,12,0,-258.02,11.973,248.12,-10.61,-590.14,323
25,12,0,-256.23,11.936,248.13,-13.49,-588.11,324
25,12,0,-253.69,11.891,248.14,-13.25,-585.77,325
25,12,0,-250.72,11.837,248.15,-9.51,-583.72,326
25,12,0,-248.32,11.807,248.16,-3.75,-582.31,327
25,12,0,-247.09,11.745,248.17,1.58,-581.83,328
25,12,0,-247.85,11.691,248.18,4.97,-582,329
25,12,0,-249.4,11.648,248.19,7.62,-583.41,330
25,12,0,-251.82,11.605,248.2,10.49,-585.91,331
25,12,0,-254.52,11.546,248.21,13.79,-588.89,332
25,12,0,-256.85,11.516,248.22,16.47,-590.78,333
25,12,0,-257.93,11.472,248.23,17.72,-590.64,334
25,12,0,-257.55,11.433,248.24,17.45,-588.15,335
25,12,0,-255.56,11.393,248.25,16.02,-584.88,336
25,12,0,-252.53,11.351,248.26,15.53,-581.9,337
25,12,0,-249.59,11.326,248.27,15.76,-579.55,338
25,12,0,-247.65,11.28,248.28,16.59,-577.98,339
25,12,0,-247.81,11.24,248.29,17.08,-577.8,340
25,12,0,-249.47,11.208,248.3,17.42,-579.38,341
25,12,0,-251.39,11.165,248.31,17.69,-581.73,342
25,12,0,-254.68,11.141,248.32,16.8,-585.17,343
25,12,0,-257.63,11.117,248.33,15.72,-587.99,344
25,12,0,-259.22,11.068,248.34,14.43,-588.31,345
25,12,0,-258.28,11.038,248.35,12.22,-586.61,346
25,12,0,-256.02,11.003,248.36,10.05,-583,347
25,12,0,-252.65,10.972,248.37,7.82,-579.56,348
25,12,0,-249.99,10.933,248.38,6.05,-577.52,349
25,12,0,-247.59,10.895,248.39,5.61,-575.94,350
25,12,0,-246.63,10.859,248.4,5.99,-576.71,351
25,12,0,-247.97,10.814,248.41,6.73,-579.36,352
25,12,0,-250.62,10.776,248.42,7.23,-582.65,353
25,12,0,-253.44,10.737,248.43,7.92,-585.63,354
25,12,0,-255.57,10.688,248.44,8.19,-588.14,355
25,12,0,-257.11,10.644,248.45,8.41,-588.46,356
25,12,0,-257.71,10.61,248.46,9.5,-586.29,357
25,12,0,-255.88,10.551,248.47,10.63,-582.39,358
25,12,0,-252.99,10.515,248.48,12.06,-578.96,359
25,12,0,-250.16,10.469,248.49,12.53,-577.06,360
25,12,-0,-247.27,10.426,248.5,13.79,-576.26,361
25,12,-0,-247.04,10.389,248.51,15.13,-577.18,362
25,12,0,-248.51,10.343,248.52,17.4,-578.91,363
25,12,0,-250.49,10.313,248.53,19.23,-581.57,364
25,12,0,-252.91,10.266,248.54,20.35,-584.4,365
25,12,0,-255.51,10.232,248.55,20.12,-586.74,366
25,12,0,-257.67,10.189,248.56,19.56,-587.53,367
25,12,0,-257.72,10.153,248.57,18.27,-586.3,368
25,12,-0,-256.75,10.117,248.58,16.5,-583.32,369
25,12,0,-254.78,10.084,248.59,15.27,-580.05,370
25,12,0,-250.98,10.05,248.6,14.13,-577.54,371
25,12,0,-248.76,10.004,248.61,13.51,-576.27,372
25,12,0,-247.88,9.98,248.62,13.1,-576.12,373
25,12,0,-247.78,9.921,248.63,12.74,-577.51,374
25,12,0,-252.29,9.855,248.65,13.03,-581.89,376
25,12,0,-254.58,9.809,248.66,13.15,-584.1,377
25,12,0,-257.27,9.762,248.67,13.32,-585.66,378
25,12,0,-257.94,9.723,248.68,13.77,-584.75,379
25,12,0,-258.01,9.68,248.69,14.07,-581.94,380
25,12,0,-255.53,9.64,248.7,14.18,-578.03,381
25,12,0,-252.63,9.593,248.71,14.52,-575.69,382
25,12,0,-249.73,9.559,248.72,15.06,-574.26,383
25,12,0,-247.88,9.519,248.73,16.21,-574.11,384
25,12,0,-248.13,9.479,248.74,17.13,-575.04,385
25,12,0,-249.2,9.433,248.75,18.37,-576.61,386
25,12,0,-252.32,9.4,248.76,19.84,-579.12,387
25,12,0,-254.25,9.355,248.77,21.28,-581.3,388
25,12,-0,-256.81,9.311,248.78,21.63,-582.72,389
25,12,0,-258.71,9.275,248.79,21.76,-582.73,390
25,12,0,-257.99,9.238,248.8,20.69,-580.7,391
25,12,0,-256.19,9.198,248.81,19.77,-577.44,392
25,12,0,-253.7,9.169,248.82,18.73,-574.15,393
25,12,0,-250.66,9.123,248.83,17.97,-572.11,394
25,12,0,-248.78,9.082,248.84,17.92,-571.49,395
25,12,0,-248.16,9.048,248.85,17.88,-571.47,396
25,12,0,-249.59,9.015,248.86,18.42,-573.51,397
25,12,0,-251,8.967,248.87,18.94,-575.07,398
25,12,0,-254.33,8.927,248.88,18.76,-576.96,399
25,12,0,-256.68,8.894,248.89,18.29,-578.68,400
25,12,0,-257.97,8.854,248.9,18.32,-578.84,401
25,12,0,-258.53,8.814,248.91,17.69,-577.75,402
25,12,0,-257.23,8.773,248.92,17.36,-575.1,403
25,12,0,-254.57,8.73,248.93,16.77,-571.99,404
25,12,-0,-251.48,8.68,248.94,17.24,-569.47,405
25,12,0,-249.08,8.648,248.95,17.97,-569,406
25,12,0,-248.52,8.601,248.96,18.81,-569.15,407
25,12,0,-249.51,8.555,248.97,20.01,-569.79,408
25,12,0,-251.19,8.512,248.98,21.48,-571.52,409
25,12,0,-253.9,8.476,248.99,22.56,-572.94,410
25,12,0,-256.27,8.426,249,23.26,-574.34,411
25,12,0,-258.41,8.389,249.01,24.07,-574.5,412
25,12,0,-259.46,8.357,249.02,24.31,-573.43,413
25,12,0,-258.72,8.319,249.03,24.14,-570.78,414
25,12,0,-256.46,8.277,249.04,23.29,-568.13,415
25,12,0,-253.76,8.234,249.05,23.05,-565.78,416
25,12,0,-251.62,8.198,249.06,22.81,-564.38,417
25,12,0,-249.7,8.17,249.07,23.11,-563.75,418
25,12,0,-250.66,8.133,249.08,23.5,-563.74,419
25,12,0,-251.64,8.082,249.09,23.92,-564.53,420
25,12,0,-254.47,8.041,249.1,24.14,-565.79,421
25,12,0,-256.98,8.015,249.11,24.08,-567.06,422
25,12,0,-259.37,7.977,249.12,24.65,-567.85,423
25,12,0,-260.27,7.934,249.13,24.08,-567.07,424
25,12,0,-260.57,7.898,249.14,23.27,-565.52,425
25,12,-0,-258.82,7.858,249.15,21.87,-562.23,426
25,12,0,-256.26,7.818,249.16,21.21,-559.59,427
25,12,0,-253.56,7.773,249.17,20.39,-557.25,428
25,12,0,-251.85,7.732,249.18,21.03,-556.01,429
25,12,0,-251.62,7.692,249.19,22.21,-555.69,430
25,12,0,-252.78,7.641,249.2,23.51,-556.32,431
25,12,0,-255.05,7.604,249.21,25.03,-557.26,432
25,12,0,-258.07,7.564,249.22,26.05,-558.38,433
25,12,0,-260.37,7.524,249.23,27.22,-559.47,434
25,12,0,-261.92,7.485,249.24,27.54,-559.48,435
25,12,0,-261.17,7.438,249.25,27.35,-558.24,436
25,12,0,-259.62,7.402,249.26,26.63,-555.59,437
25,12,0,-256.92,7.351,249.27,26.66,-552.95,438
25,12,0,-255.14,7.321,249.28,26.56,-549.67,439
25,12,0,-252.9,7.281,249.29,27.25,-547.8,440
25,12,0,-252.84,7.243,249.3,27.9,-546.55,441
25,12,0,-253.11,7.202,249.31,28.98,-546.09,442
25,12,-0,-254.39,7.159,249.32,29.27,-546.4,443
25,12,0,-257.48,7.127,249.33,29.96,-547.06,444
25,12,0,-259.87,7.094,249.34,29.68,-547.84,445
25,12,0,-261.86,7.044,249.35,29.66,-548.47,446
25,12,0,-262.87,7.007,249.36,29.23,-548.01,447
25,12,0,-262.09,6.968,249.37,28.32,-546.47,448
25,12,0,-259.91,6.933,249.38,27.82,-543.81,449
25,12,0,-256.77,6.894,249.39,26.54,-540.85,450
25,12,0,-254.55,6.854,249.4,26.18,-537.74,451
25,12,-0,-252.89,6.818,249.41,26.16,-535.54,452
25,12,0,-254.11,6.778,249.42,26.63,-533.83,453
25,12,0,-255.19,6.732,249.43,28.1,-533.69,454
25,12,0,-257.19,6.691,249.44,29.35,-534.02,455
25,12,0,-260.62,6.652,249.45,30.29,-535.28,456
25,12,0,-263.01,6.615,249.46,30.58,-536.07,457
25,12,0,-264.67,6.573,249.47,30.68,-536.09,458
25,12,0,-264.07,6.532,249.48,30.18,-534.37,459
25,12,0,-258.33,6.437,249.5,29.52,-527.68,461
25,12,0,-256.57,6.399,249.51,29.02,-524.25,462
25,12,0,-257.78,6.254,249.55,32.58,-517.58,466
25,12,0,-260.74,6.211,249.56,33.42,-518.69,467
25,12,0,-263.49,6.167,249.57,33.58,-519.64,468
25,12,0,-265.56,6.119,249.58,33.43,-520.12,469
25,12,0,-265.62,6.075,249.59,32.96,-519.2,470
25,12,0,-256.27,5.933,249.63,30.83,-504.54,474
25,12,-0,-254.91,5.89,249.64,31.77,-501.88,475
25,12,0,-255.55,5.85,249.65,32.71,-500.19,476
25,12,0,-257.75,5.81,249.66,33.95,-499.89,477
25,12,0,-260.8,5.764,249.67,34.78,-500.39,478
25,12,0,-265.17,5.618,249.71,33.44,-499.18,482
25,12,0,-262.31,5.588,249.72,32.71,-495.91,483
25,12,0,-258.85,5.531,249.73,32.22,-491.54,484
25,12,0,-256.16,5.494,249.74,32.03,-487.02,485
25,12,0,-255.18,5.446,249.75,32.56,-483.6,486
25,12,0,-255.4,5.409,249.76,33.55,-481.58,487
25,12,0,-260.27,5.339,249.78,36.04,-481.15,489
25,12,0,-263.64,5.283,249.79,36.91,-481.79,490
25,12,0,-266.14,5.245,249.8,36.85,-482.43,491
25,12,0,-267.35,5.199,249.81,36.87,-482.45,492
25,12,0,-265.79,5.164,249.82,36.68,-480.89,493
25,12,0,-263.51,5.121,249.83,35.89,-477.78,494
25,12,0,-255.61,4.961,249.87,37.28,-462.98,498
25,12,0,-257.2,4.917,249.88,38.56,-461.43,499
25,12,0,-259.52,4.888,249.89,39.08,-460.99,500
25,12,0,-262.63,4.844,249.9,39.54,-461.16,501
25,12,0,-257.59,4.609,249.96,37.68,-449.34,507
25,12,0,-255.35,4.58,249.97,37.7,-444.36,508
25,12,0,-266.97,4.3,250.04,39.49,-436.39,515
25,12,0,-264.46,4.261,250.05,39.04,-433.9,516
25,12,0,-259.84,3.977,250.12,41.26,-410.14,523
25,12,0,-263.59,3.926,250.13,41.68,-409.38,524
25,12,0,-254.33,3.644,250.2,39.36,-386.37,531
25,12,0,-263.67,3.064,250.35,39.9,-341.3,546
25,12,0,-266.71,3.031,250.36,39.5,-340.24,547
25,12,0,-254.65,2.743,250.43,34.36,-310.84,554
25,12,0,-256.19,2.712,250.44,35.16,-306.81,555
25,12,-0,-265.6,2.089,250.59,33.53,-254.15,570
25,12,0,-265.56,2.057,250.6,32.53,-251.37,571
25,12,-0,-253.29,1.777,250.67,26.94,-215.13,578
25,12,0,-256.13,1.745,250.68,26.89,-212.69,579
25,12,0,-260.06,1.698,250.69,26.3,-210.22,580
25,12,0,-255.59,1.497,250.74,21.99,-191.58,585
25,12,0,-252.75,1.456,250.75,21.62,-184.58,586
25,12,0,-251.15,1.42,250.76,21.49,-178.2,587
25,12,0,-251.01,1.374,250.77,22.02,-172.61,588
25,12,0,-251.5,1.341,250.78,22.8,-168.13,589
25,12,0,-261.5,1.122,250.83,20.94,-151.79,594
25,12,0,-258.91,1.074,250.84,19.73,-146.49,595
